GPS_Time(s),PRN,nSV,pseudorange,pseudorange_corrected,Elevation,Azimuth,C/N0,err_tropo,err_iono,sat_clock_error,Pseudorange_residual,Normalized_Pseudorange_residual,Pr_rate_consitency,Sat_pos_x,Sat_pos_y,Sat_pos_z,User_pos_lon,User_pos_lat,User_pos_H,Pre_0_30,Pre_30_60,Pre_60_90,mean_Abs_pr_residual
86459.003000,86.000000,7.000000,-2.000000,-2.000000,204.163852,6.482900,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,2873644.524109,21616720.394716,-20018927.777057,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,87.000000,7.000000,-2.000000,-2.000000,123.296645,46.696544,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-34366913.920313,24416698.492434,-273400.637126,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,88.000000,7.000000,-2.000000,-2.000000,238.236284,47.921950,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,4452620.623143,41963342.378062,752547.943656,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,89.000000,7.000000,-2.000000,-2.000000,189.624497,63.324794,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-14730292.986920,39548049.048980,-142638.620546,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,90.000000,7.000000,-2.000000,-2.000000,111.150489,32.213732,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-39643816.744177,14341075.066506,-662820.783733,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,91.000000,7.000000,-2.000000,-2.000000,257.078923,24.436331,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,21926827.355872,36034382.395033,1185849.959592,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,92.000000,7.000000,-2.000000,-2.000000,341.300056,53.121613,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-3845077.835051,25949468.094914,33040285.127638,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,93.000000,7.000000,-2.000000,-2.000000,174.084055,30.751316,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-18122423.842269,32078314.438052,-20613048.025680,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,94.000000,7.000000,-2.000000,-2.000000,202.454627,44.611698,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-6887613.871033,40198735.187418,-10360483.113521,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,95.000000,7.000000,-2.000000,-2.000000,315.080367,48.160410,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5901450.973932,30102817.011042,29455767.639327,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,96.000000,7.000000,-2.000000,-2.000000,184.475005,23.196627,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-11279772.297447,32049485.222316,-24986540.254768,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,97.000000,7.000000,-2.000000,-2.000000,204.597830,0.239282,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,4001687.681942,18620999.481999,-20317578.543802,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,99.000000,7.000000,-2.000000,-2.000000,221.430270,50.683524,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-1820372.717188,41871724.794603,-2962753.365894,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,100.000000,7.000000,-2.000000,-2.000000,350.752603,61.306981,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-6581465.008807,18869835.780862,19522654.259590,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,102.000000,7.000000,-2.000000,-2.000000,344.426776,52.275851,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-4558021.420388,25069458.073514,33777229.145433,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,107.000000,7.000000,-2.000000,-2.000000,119.861026,28.227424,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-25383173.992490,11195207.347749,-3093433.524882,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,110.000000,7.000000,-2.000000,-2.000000,258.515417,82.696135,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-8135679.254341,24717443.494245,10021352.939694,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,111.000000,7.000000,-2.000000,-2.000000,224.913364,24.501610,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5697247.292234,25986157.158529,-8397202.656699,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,112.000000,7.000000,-2.000000,-2.000000,35.550224,43.916815,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-15197308.289908,10261432.851194,21010646.287396,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86459.003000,119.000000,7.000000,-2.000000,-2.000000,328.193880,36.122238,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,4030358.422495,15661824.040829,22750967.449761,114.140744,22.322321,59.393749,1.000000,1.000000,1.000000,25.955634
86460.003000,10.000000,7.000000,21043286.400000,20947430.303973,230.393924,88.182740,49.000000,2.396647,2.325060,-95851.374320,-21.726816,-0.747686,-0.042274,-9627508.899113,22681945.843488,9659736.517782,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,12.000000,7.000000,23468655.606000,23417500.940965,56.276438,30.169009,48.000000,4.751140,4.374094,-51145.539801,-28.967137,-1.000000,0.006721,-19827684.428077,4569726.688671,16732961.037851,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,18.000000,7.000000,-2.000000,-2.000000,175.918700,5.376869,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-8813127.253705,15306119.523290,-19806261.567332,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,21.000000,7.000000,26641766.388000,26689110.211082,303.558041,5.630369,44.000000,21.670440,4.473925,47369.967447,28.424307,1.000000,-0.042242,18385986.248955,11362986.744319,16517454.610546,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,22.000000,7.000000,23814910.104000,23878816.377886,316.062523,31.460155,48.000000,4.576406,3.511128,63914.361420,27.797683,0.978163,-0.076169,7672374.627953,16202454.913714,20054730.727720,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,23.000000,7.000000,-2.000000,-2.000000,147.970357,51.937025,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-16770364.209558,20476544.964330,-1501578.716031,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,24.000000,7.000000,-2.000000,-2.000000,49.020949,5.774103,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-18005049.414817,-5850230.692939,18490319.556973,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,25.000000,7.000000,21521020.920000,21606503.422997,98.660283,57.085965,49.000000,2.852156,2.808032,85488.163185,67.777366,1.000000,0.505598,-19442018.648141,16122499.888243,7453736.467448,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,26.000000,7.000000,25450970.354000,25505815.871638,201.483470,9.818787,44.000000,13.534327,6.366684,54865.418649,-22.438723,-0.772495,-0.015343,602231.531971,20408172.881733,-16905080.827201,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,29.000000,7.000000,-2.000000,-2.000000,136.318202,1.175009,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-21688808.406041,5014533.619657,-14577129.113364,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,31.000000,7.000000,-2.000000,-2.000000,256.743044,41.991974,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5801953.952781,25242272.020836,4489567.202494,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,32.000000,7.000000,22862198.045000,22842036.183726,335.227585,42.088439,49.000000,3.569025,3.070753,-20155.221495,-50.866680,-1.000000,-0.050268,550734.235522,15489202.834794,21711076.331465,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,35.000000,7.000000,-2.000000,-2.000000,116.832609,13.532581,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-24422565.866394,5266729.671945,-4950965.753582,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,36.000000,7.000000,-2.000000,-2.000000,72.443624,49.282832,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-19173595.324342,11841629.770823,11967949.212031,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,37.000000,7.000000,-2.000000,-2.000000,353.505119,39.882543,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-3356486.907211,11938295.738828,22298107.151447,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,46.000000,7.000000,-2.000000,-2.000000,27.844204,29.446301,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-11943211.942768,4989774.455188,21986615.499356,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,47.000000,7.000000,-2.000000,-2.000000,20.847497,85.023847,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-9932568.101264,20716365.035964,11092237.838049,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,52.000000,7.000000,-2.000000,-2.000000,261.563188,4.523011,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,18111902.354147,17997459.058648,-144615.025727,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,58.000000,7.000000,-2.000000,-2.000000,178.118999,51.138716,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-12415056.477022,26475417.906798,-4515030.718296,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,59.000000,7.000000,-2.000000,-2.000000,8.091088,53.567990,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-9426069.845274,16079192.258336,22994186.901274,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,61.000000,7.000000,-2.000000,-2.000000,81.007417,32.779132,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-26592408.471218,7230570.821551,10803808.052071,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,64.000000,7.000000,-2.000000,-2.000000,312.398875,21.049486,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,13367067.283552,15189007.120966,21601909.628769,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,69.000000,7.000000,-2.000000,-2.000000,297.886372,8.972329,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,20206279.849390,14569183.443747,16005764.785115,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,71.000000,7.000000,-2.000000,-2.000000,248.260797,21.982909,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,13317721.115716,26342766.188349,-2264872.660387,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,80.000000,7.000000,-2.000000,-2.000000,38.524009,11.145744,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-16580642.357081,-4383143.143601,24104827.975658,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,81.000000,7.000000,-2.000000,-2.000000,74.414311,58.915899,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-20529271.620312,16680039.653000,13272591.064875,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,86.000000,7.000000,-2.000000,-2.000000,204.164199,6.488166,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,2872647.869750,21618462.863701,-20017186.144168,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,87.000000,7.000000,-2.000000,-2.000000,123.296687,46.696520,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-34366915.565265,24416698.544708,-273425.528020,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,88.000000,7.000000,-2.000000,-2.000000,238.236163,47.921872,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,4452626.831539,41963340.307976,752474.742620,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,89.000000,7.000000,-2.000000,-2.000000,189.624474,63.324651,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-14730286.295501,39548050.652696,-142730.267376,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,90.000000,7.000000,-2.000000,-2.000000,111.150516,32.213719,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-39643817.935607,14341074.906621,-662838.747697,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,91.000000,7.000000,-2.000000,-2.000000,257.078821,24.436279,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,21926831.727251,36034380.827682,1185777.023761,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,92.000000,7.000000,-2.000000,-2.000000,341.303563,53.120914,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-3845924.090078,25948511.508607,33040927.421822,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,93.000000,7.000000,-2.000000,-2.000000,174.084425,30.754461,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-18122541.279932,32079428.706029,-20611217.558744,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,94.000000,7.000000,-2.000000,-2.000000,202.455340,44.607176,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-6886135.660976,40198328.972053,-10363043.171045,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,95.000000,7.000000,-2.000000,-2.000000,315.084320,48.159545,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5900995.344685,30101626.258274,29457066.780677,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,96.000000,7.000000,-2.000000,-2.000000,184.475359,23.199347,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-11280099.754736,32050576.795691,-24985031.649138,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,97.000000,7.000000,-2.000000,-2.000000,204.592252,0.237341,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,3999728.589755,18619731.430057,-20319123.400397,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,99.000000,7.000000,-2.000000,-2.000000,221.429078,50.678996,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-1818954.302427,41871594.747452,-2965357.000047,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,100.000000,7.000000,-2.000000,-2.000000,350.758160,61.313557,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-6583449.555813,18870840.638910,19521016.680987,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,102.000000,7.000000,-2.000000,-2.000000,344.430193,52.275181,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-4558921.412294,25068515.989129,33777797.434313,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,107.000000,7.000000,-2.000000,-2.000000,119.867514,28.222950,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-25382910.470231,11194946.563918,-3096517.521943,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,110.000000,7.000000,-2.000000,-2.000000,258.573101,82.699195,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-8135792.453319,24716288.934647,10024106.386193,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,111.000000,7.000000,-2.000000,-2.000000,224.917915,24.507148,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5697078.514405,25987114.660120,-8394347.955921,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,112.000000,7.000000,-2.000000,-2.000000,35.549269,43.910317,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-15197341.715983,10259025.434168,21011800.320133,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86460.003000,119.000000,7.000000,-2.000000,-2.000000,328.196027,36.128264,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,4028072.572626,15663056.271420,22750525.063666,114.140745,22.322320,59.519117,1.000000,1.000000,1.000000,25.870933
86461.003000,10.000000,7.000000,21045704.272000,20949848.172290,230.149293,88.178258,49.000000,2.396586,2.325311,-95851.377812,-21.618938,-0.746859,0.432772,-9628451.955337,22682746.752453,9656845.222642,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,12.000000,7.000000,23471411.186000,23420256.517312,56.268981,30.165054,48.000000,4.751567,4.374797,-51145.542324,-28.861003,-1.000000,0.363187,-19826335.657341,4568006.344239,16735009.662311,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,18.000000,7.000000,-2.000000,-2.000000,175.914603,5.371923,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-8814102.285192,15303798.426215,-19807631.094951,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,21.000000,7.000000,26644067.850000,26691411.679377,303.551767,5.631421,44.000000,21.666822,4.473820,47369.970019,28.356645,1.000000,0.433961,18386717.725669,11364797.721608,16515367.765050,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,22.000000,7.000000,23817071.265000,23880977.542194,316.069579,31.463520,48.000000,4.575843,3.511350,63914.364387,27.824356,0.981394,0.376954,7669964.448686,16201982.994284,20056042.350383,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,23.000000,7.000000,-2.000000,-2.000000,147.976185,51.929225,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-16770463.922529,20476231.607450,-1504767.429774,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,24.000000,7.000000,-2.000000,-2.000000,49.024889,5.769084,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-18005946.010881,-5852467.393279,18488804.228558,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,25.000000,7.000000,21523371.335000,21608853.838662,98.644368,57.087218,49.000000,2.852037,2.808226,85488.163925,67.587160,1.000000,0.714423,-19441640.415282,16121533.719811,7456727.658827,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,26.000000,7.000000,25452694.147000,25507539.674274,201.482896,9.825299,44.000000,13.525757,6.366370,54865.419402,-22.398804,-0.774119,0.253663,600789.058768,20409783.953817,-16903147.110148,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,29.000000,7.000000,-2.000000,-2.000000,136.311918,1.177496,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-21690563.769859,5013971.851422,-14574708.334115,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,31.000000,7.000000,-2.000000,-2.000000,256.752803,41.996300,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,5801435.157135,25241828.685510,4492690.217625,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,32.000000,7.000000,22864374.091000,22844212.228302,335.235922,42.091958,49.000000,3.568685,3.070937,-20155.223077,-50.889416,-1.000000,0.490877,548033.576588,15488834.125178,21711391.041061,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,35.000000,7.000000,-2.000000,-2.000000,116.840347,13.528154,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-24421864.294895,5266673.680469,-4954458.517524,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,36.000000,7.000000,-2.000000,-2.000000,72.458631,49.282578,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-19175108.126975,11842269.183454,11964884.268039,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,37.000000,7.000000,-2.000000,-2.000000,353.512449,39.889100,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-3359387.872891,11939244.004251,22297159.790650,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,46.000000,7.000000,-2.000000,-2.000000,27.842883,29.438220,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-11942551.032404,4986839.911457,21987639.499946,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,47.000000,7.000000,-2.000000,-2.000000,20.811040,85.013953,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-9932118.723295,20714910.478769,11095360.106022,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,52.000000,7.000000,-2.000000,-2.000000,261.555600,4.519125,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,18112070.808804,17997257.657873,-148225.355731,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,58.000000,7.000000,-2.000000,-2.000000,178.118823,51.145760,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-12415209.901469,26475853.883137,-4512045.069543,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,59.000000,7.000000,-2.000000,-2.000000,8.100094,53.570412,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-9428375.823776,16079172.552423,22993256.148857,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,61.000000,7.000000,-2.000000,-2.000000,81.014797,32.777358,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-26593492.083494,7230594.107344,10801124.543381,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,64.000000,7.000000,-2.000000,-2.000000,312.403593,21.052727,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,13364900.894409,15188955.661473,21603286.824022,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,69.000000,7.000000,-2.000000,-2.000000,297.880449,8.972086,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,20207186.148705,14570515.991976,16003406.981411,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,71.000000,7.000000,-2.000000,-2.000000,248.254822,21.979334,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,13317751.999588,26342485.142753,-2267940.909633,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,80.000000,7.000000,-2.000000,-2.000000,38.521692,11.141266,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-16579375.448509,-4385207.540345,24105326.088011,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,81.000000,7.000000,-2.000000,-2.000000,74.401258,58.914491,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-20528517.387302,16678938.572590,13275142.180243,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,86.000000,7.000000,-2.000000,-2.000000,204.164546,6.493432,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,2871651.440648,21620205.260822,-20015444.203677,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,87.000000,7.000000,-2.000000,-2.000000,123.296729,46.696495,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-34366917.210135,24416698.597164,-273450.417464,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,88.000000,7.000000,-2.000000,-2.000000,238.236039,47.921795,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,4452633.039698,41963338.237629,752401.537593,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,89.000000,7.000000,-2.000000,-2.000000,189.624448,63.324506,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-14730279.604062,39548052.255998,-142821.913451,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,90.000000,7.000000,-2.000000,-2.000000,111.150543,32.213705,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-39643819.127046,14341074.746903,-662856.708139,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,91.000000,7.000000,-2.000000,-2.000000,257.078718,24.436227,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,21926836.098677,36034379.260142,1185704.081641,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,92.000000,7.000000,-2.000000,-2.000000,341.307072,53.120217,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-3846770.484642,25947555.045971,33041569.540604,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,93.000000,7.000000,-2.000000,-2.000000,174.084795,30.757605,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-18122658.555459,32080542.991770,-20609386.982618,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
86461.003000,94.000000,7.000000,-2.000000,-2.000000,202.456051,44.602652,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-6884657.509961,40197922.539812,-10365603.173127,114.140744,22.322320,59.697295,1.000000,1.000000,1.000000,25.811949
